id,coord,weather,base,clouds,sys,areaid,name,cod,rain,visibility,dt,wind_degree,wind_speed,temp_max,temp_min,humidity,pressure,temp
ObjectId(571db014d9125d036e63d704),"{""lon"":21.01,""lat"":52.23}","[{""id"":800,""main"":""Clear"",""description"":""clear sky"",""icon"":""01d""}]",cmc stations,"{""all"":0}","{""type"":1,""id"":5374,""message"":0.0134,""country"":""PL"",""sunrise"":1461554186,""sunset"":1461606740}",756135,Warsaw,200,,,2014,290,2.1,280.37,275.93,86,1006,277.97
ObjectId(571db014d9125d036e63d705),"{""lon"":-66.86,""lat"":18.43}","[{""id"":801,""main"":""Clouds"",""description"":""few clouds"",""icon"":""02n""}]",cmc stations,"{""all"":20}","{""type"":3,""id"":4066,""message"":0.0038,""country"":""PR"",""sunrise"":1461578601,""sunset"":1461624444}",4563065,Camuy Municipio,200,"{""3h"":0.09}",,2014,66.5018,1.16,300.15,300.15,83,1012,300.15
ObjectId(571db015d9125d036e63d706),"{""lon"":21.01,""lat"":52.23}","[{""id"":800,""main"":""Clear"",""description"":""clear sky"",""icon"":""01d""}]",cmc stations,"{""all"":0}","{""type"":1,""id"":5374,""message"":0.0134,""country"":""PL"",""sunrise"":1461554186,""sunset"":1461606740}",756135,Warsaw,200,,,2014,290,2.1,280.37,275.93,86,1006,277.97
ObjectId(571db015d9125d036e63d707),"{""lon"":21.01,""lat"":52.23}","[{""id"":800,""main"":""Clear"",""description"":""clear sky"",""icon"":""01d""}]",cmc stations,"{""all"":0}","{""type"":1,""id"":5374,""message"":0.0134,""country"":""PL"",""sunrise"":1461554186,""sunset"":1461606740}",756135,Warsaw,200,,,2014,290,2.1,280.37,275.93,86,1006,277.97
ObjectId(571db016d9125d036e63d708),"{""lon"":24.99,""lat"":60.24}","[{""id"":520,""main"":""Rain"",""description"":""light intensity shower rain"",""icon"":""09d""}]",cmc stations,"{""all"":75}","{""type"":1,""id"":5018,""message"":0.0122,""country"":""FI"",""sunrise"":1461551521,""sunset"":1461607530}",847436,Pihlajisto,200,,,2014,190,8.2,276.48,275.93,100,999,276.09
ObjectId(571db018d9125d036e63d709),"{""lon"":21.01,""lat"":52.23}","[{""id"":800,""main"":""Clear"",""description"":""clear sky"",""icon"":""01d""}]",cmc stations,"{""all"":0}","{""type"":1,""id"":5374,""message"":0.0134,""country"":""PL"",""sunrise"":1461554186,""sunset"":1461606740}",756135,Warsaw,200,,,2014,290,2.1,280.37,275.93,86,1006,277.97
ObjectId(571db018d9125d036e63d70a),"{""lon"":21.01,""lat"":52.23}","[{""id"":800,""main"":""Clear"",""description"":""clear sky"",""icon"":""01d""}]",cmc stations,"{""all"":0}","{""type"":1,""id"":5374,""message"":0.0134,""country"":""PL"",""sunrise"":1461554186,""sunset"":1461606740}",756135,Warsaw,200,,,2014,290,2.1,280.37,275.93,86,1006,277.97
ObjectId(571db019d9125d036e63d70b),"{""lon"":21.01,""lat"":52.23}","[{""id"":800,""main"":""Clear"",""description"":""clear sky"",""icon"":""01d""}]",cmc stations,"{""all"":0}","{""type"":1,""id"":5374,""message"":0.0134,""country"":""PL"",""sunrise"":1461554186,""sunset"":1461606740}",756135,Warsaw,200,,,2014,290,2.1,280.37,275.93,86,1006,277.97
ObjectId(571db019d9125d036e63d70c),"{""lon"":21.01,""lat"":52.23}","[{""id"":800,""main"":""Clear"",""description"":""clear sky"",""icon"":""01d""}]",cmc stations,"{""all"":0}","{""type"":1,""id"":5374,""message"":0.0134,""country"":""PL"",""sunrise"":1461554186,""sunset"":1461606740}",756135,Warsaw,200,,,2014,290,2.1,280.37,275.93,86,1006,277.97
ObjectId(571db019d9125d036e63d70d),"{""lon"":21.01,""lat"":52.23}","[{""id"":800,""main"":""Clear"",""description"":""clear sky"",""icon"":""01d""}]",cmc stations,"{""all"":0}","{""type"":1,""id"":5374,""message"":0.0134,""country"":""PL"",""sunrise"":1461554186,""sunset"":1461606740}",756135,Warsaw,200,,,2014,290,2.1,280.37,275.93,86,1006,277.97
ObjectId(571db01ad9125d036e63d70e),"{""lon"":21,""lat"":52.25}","[{""id"":800,""main"":""Clear"",""description"":""clear sky"",""icon"":""01d""}]",cmc stations,"{""all"":0}","{""type"":1,""id"":5374,""message"":0.0103,""country"":""PL"",""sunrise"":1461554185,""sunset"":1461606746}",858787,Wojew神dztwo Mazowieckie,200,,,2014,290,2.1,280.37,275.93,86,1006,278.01
ObjectId(571db01ad9125d036e63d70f),"{""lon"":-66.95,""lat"":18.09}","[{""id"":801,""main"":""Clouds"",""description"":""few clouds"",""icon"":""02n""}]",cmc stations,"{""all"":20}","{""type"":3,""id"":4066,""message"":0.0122,""country"":""PR"",""sunrise"":1461578645,""sunset"":1461624443}",4564156,El Arrendado,200,"{""3h"":0.01}",,2014,95.0018,1.11,300.15,300.15,83,1012,300.15
ObjectId(571db01ad9125d036e63d710),"{""lon"":-66.52,""lat"":18.29}","[{""id"":801,""main"":""Clouds"",""description"":""few clouds"",""icon"":""02n""}]",stations,"{""all"":20}","{""type"":1,""id"":4066,""message"":0.0326,""country"":""PR"",""sunrise"":1461578529,""sunset"":1461624353}",4563774,Ciales Municipio,200,,16093,2014,95.0018,1.11,300.15,300.15,83,1012,300.15
ObjectId(571db01ad9125d036e63d711),"{""lon"":21.01,""lat"":52.23}","[{""id"":800,""main"":""Clear"",""description"":""clear sky"",""icon"":""01d""}]",cmc stations,"{""all"":0}","{""type"":1,""id"":5374,""message"":0.0134,""country"":""PL"",""sunrise"":1461554186,""sunset"":1461606740}",756135,Warsaw,200,,,2014,290,2.1,280.37,275.93,86,1006,277.97
ObjectId(571db01bd9125d036e63d712),"{""lon"":24.99,""lat"":60.24}","[{""id"":520,""main"":""Rain"",""description"":""light intensity shower rain"",""icon"":""09d""}]",cmc stations,"{""all"":75}","{""type"":1,""id"":5018,""message"":0.0122,""country"":""FI"",""sunrise"":1461551521,""sunset"":1461607530}",847436,Pihlajisto,200,,,2014,190,8.2,276.48,275.93,100,999,276.09
ObjectId(571db01bd9125d036e63d713),"{""lon"":-66.7,""lat"":18.27}","[{""id"":801,""main"":""Clouds"",""description"":""few clouds"",""icon"":""02n""}]",cmc stations,"{""all"":20}","{""type"":3,""id"":4066,""message"":0.0047,""country"":""PR"",""sunrise"":1461578573,""sunset"":1461624395}",4568490,Utuado,200,"{""3h"":0.01}",,2014,95.0018,1.11,300.15,300.15,83,1012,300.15
ObjectId(571db01bd9125d036e63d714),"{""lon"":21.01,""lat"":52.23}","[{""id"":800,""main"":""Clear"",""description"":""clear sky"",""icon"":""01d""}]",cmc stations,"{""all"":0}","{""type"":1,""id"":5374,""message"":0.0134,""country"":""PL"",""sunrise"":1461554186,""sunset"":1461606740}",756135,Warsaw,200,,,2014,290,2.1,280.37,275.93,86,1006,277.97
ObjectId(571db01cd9125d036e63d715),"{""lon"":21.01,""lat"":52.23}","[{""id"":800,""main"":""Clear"",""description"":""clear sky"",""icon"":""01d""}]",cmc stations,"{""all"":0}","{""type"":1,""id"":5374,""message"":0.0134,""country"":""PL"",""sunrise"":1461554186,""sunset"":1461606740}",756135,Warsaw,200,,,2014,290,2.1,280.37,275.93,86,1006,277.97
ObjectId(571db01cd9125d036e63d716),"{""lon"":21.01,""lat"":52.23}","[{""id"":800,""main"":""Clear"",""description"":""clear sky"",""icon"":""01d""}]",cmc stations,"{""all"":0}","{""type"":1,""id"":5374,""message"":0.0134,""country"":""PL"",""sunrise"":1461554186,""sunset"":1461606740}",756135,Warsaw,200,,,2014,290,2.1,280.37,275.93,86,1006,277.97
ObjectId(571db01cd9125d036e63d717),"{""lon"":21.01,""lat"":52.23}","[{""id"":800,""main"":""Clear"",""description"":""clear sky"",""icon"":""01d""}]",cmc stations,"{""all"":0}","{""type"":1,""id"":5374,""message"":0.0134,""country"":""PL"",""sunrise"":1461554186,""sunset"":1461606740}",756135,Warsaw,200,,,2014,290,2.1,280.37,275.93,86,1006,277.97
ObjectId(571db01dd9125d036e63d718),"{""lon"":-66.28,""lat"":18.44}","[{""id"":802,""main"":""Clouds"",""description"":""scattered clouds"",""icon"":""03n""}]",cmc stations,"{""all"":40}","{""type"":1,""id"":4068,""message"":0.0113,""country"":""PR"",""sunrise"":1461578461,""sunset"":1461624305}",4564134,Dorado Municipio,200,,,2014,140,1.5,300.15,300.15,78,1012,300.15
ObjectId(571db01dd9125d036e63d719),"{""lon"":-66.93,""lat"":17.97}","[{""id"":801,""main"":""Clouds"",""description"":""few clouds"",""icon"":""02n""}]",cmc stations,"{""all"":20}","{""type"":3,""id"":4066,""message"":0.0095,""country"":""PR"",""sunrise"":1461578648,""sunset"":1461624430}",4564263,Ensenada,200,,,2014,113.002,2.56,300.15,300.15,83,1012,300.15
ObjectId(571db01dd9125d036e63d71a),"{""lon"":21.01,""lat"":52.23}","[{""id"":800,""main"":""Clear"",""description"":""clear sky"",""icon"":""01d""}]",cmc stations,"{""all"":0}","{""type"":1,""id"":5374,""message"":0.0134,""country"":""PL"",""sunrise"":1461554186,""sunset"":1461606740}",756135,Warsaw,200,,,2014,290,2.1,280.37,275.93,86,1006,277.97
ObjectId(571db01ed9125d036e63d71b),"{""lon"":1.97,""lat"":49.1}","[{""id"":500,""main"":""Rain"",""description"":""light rain"",""icon"":""10d""}]",cmc stations,"{""all"":80}","{""type"":3,""id"":5610,""message"":0.0043,""country"":""FR"",""sunrise"":1461559241,""sunset"":1461610814}",2971316,Us,200,"{""3h"":1.045}",,2014,50,2.1,278.15,276.48,86,1016,277.29
ObjectId(571db01ed9125d036e63d71c),"{""lon"":24.99,""lat"":60.24}","[{""id"":520,""main"":""Rain"",""description"":""light intensity shower rain"",""icon"":""09d""}]",cmc stations,"{""all"":75}","{""type"":1,""id"":5018,""message"":0.0122,""country"":""FI"",""sunrise"":1461551521,""sunset"":1461607530}",847436,Pihlajisto,200,,,2014,190,8.2,276.48,275.93,100,999,276.09
ObjectId(571db01ed9125d036e63d71d),"{""lon"":21.01,""lat"":52.23}","[{""id"":800,""main"":""Clear"",""description"":""clear sky"",""icon"":""01d""}]",cmc stations,"{""all"":0}","{""type"":1,""id"":5374,""message"":0.0134,""country"":""PL"",""sunrise"":1461554186,""sunset"":1461606740}",756135,Warsaw,200,,,2014,290,2.1,280.37,275.93,86,1006,277.97
ObjectId(571db01fd9125d036e63d71e),"{""lon"":-66.61,""lat"":18.45}","[{""id"":801,""main"":""Clouds"",""description"":""few clouds"",""icon"":""02n""}]",cmc stations,"{""all"":20}","{""type"":3,""id"":4066,""message"":0.0039,""country"":""PR"",""sunrise"":1461578540,""sunset"":1461624385}",4568154,San Luis,200,"{""3h"":0.09}",,2014,66.5018,1.16,300.15,300.15,83,1012,300.15
ObjectId(571db01fd9125d036e63d71f),"{""lon"":-66.89,""lat"":17.98}","[{""id"":801,""main"":""Clouds"",""description"":""few clouds"",""icon"":""02n""}]",cmc stations,"{""all"":20}","{""type"":3,""id"":4066,""message"":0.0053,""country"":""PR"",""sunrise"":1461578638,""sunset"":1461624421}",4566171,Maria Antonia,200,,,2014,113.002,2.56,300.15,300.15,83,1012,300.15
ObjectId(571db01fd9125d036e63d720),"{""lon"":21.01,""lat"":52.23}","[{""id"":800,""main"":""Clear"",""description"":""clear sky"",""icon"":""01d""}]",cmc stations,"{""all"":0}","{""type"":1,""id"":5374,""message"":0.0134,""country"":""PL"",""sunrise"":1461554186,""sunset"":1461606740}",756135,Warsaw,200,,,2014,290,2.1,280.37,275.93,86,1006,277.97
ObjectId(571db01fd9125d036e63d721),"{""lon"":21.01,""lat"":52.23}","[{""id"":800,""main"":""Clear"",""description"":""clear sky"",""icon"":""01d""}]",cmc stations,"{""all"":0}","{""type"":1,""id"":5374,""message"":0.0134,""country"":""PL"",""sunrise"":1461554186,""sunset"":1461606740}",756135,Warsaw,200,,,2014,290,2.1,280.37,275.93,86,1006,277.97
ObjectId(571db020d9125d036e63d722),"{""lon"":-66.79,""lat"":18.05}","[{""id"":801,""main"":""Clouds"",""description"":""few clouds"",""icon"":""02n""}]",cmc stations,"{""all"":20}","{""type"":1,""id"":4066,""message"":0.0043,""country"":""PR"",""sunrise"":1461578609,""sunset"":1461624402}",4565112,Guayanilla Municipio,200,,,2014,95.0018,1.11,300.15,300.15,83,1012,300.15
ObjectId(571db020d9125d036e63d723),"{""lon"":21.01,""lat"":52.23}","[{""id"":800,""main"":""Clear"",""description"":""clear sky"",""icon"":""01d""}]",cmc stations,"{""all"":0}","{""type"":1,""id"":5374,""message"":0.0134,""country"":""PL"",""sunrise"":1461554186,""sunset"":1461606740}",756135,Warsaw,200,,,2014,290,2.1,280.37,275.93,86,1006,277.97
ObjectId(571db020d9125d036e63d724),"{""lon"":21.01,""lat"":52.23}","[{""id"":800,""main"":""Clear"",""description"":""clear sky"",""icon"":""01d""}]",cmc stations,"{""all"":0}","{""type"":1,""id"":5374,""message"":0.0134,""country"":""PL"",""sunrise"":1461554186,""sunset"":1461606740}",756135,Warsaw,200,,,2014,290,2.1,280.37,275.93,86,1006,277.97
ObjectId(571db021d9125d036e63d725),"{""lon"":-66.8,""lat"":18.41}","[{""id"":801,""main"":""Clouds"",""description"":""few clouds"",""icon"":""02n""}]",cmc stations,"{""all"":20}","{""type"":3,""id"":4066,""message"":0.0045,""country"":""PR"",""sunrise"":1461578588,""sunset"":1461624428}",4564236,El Saco,200,"{""3h"":0.09}",,2014,66.5018,1.16,300.15,300.15,83,1012,300.15
ObjectId(571db021d9125d036e63d726),"{""lon"":24.99,""lat"":60.24}","[{""id"":520,""main"":""Rain"",""description"":""light intensity shower rain"",""icon"":""09d""}]",cmc stations,"{""all"":75}","{""type"":1,""id"":5018,""message"":0.0122,""country"":""FI"",""sunrise"":1461551521,""sunset"":1461607530}",640758,Pukinm神ki,200,,,2014,190,8.2,276.48,275.93,100,999,276.09
ObjectId(571db021d9125d036e63d727),"{""lon"":21.01,""lat"":52.23}","[{""id"":800,""main"":""Clear"",""description"":""clear sky"",""icon"":""01d""}]",cmc stations,"{""all"":0}","{""type"":1,""id"":5374,""message"":0.0134,""country"":""PL"",""sunrise"":1461554186,""sunset"":1461606740}",756135,Warsaw,200,,,2014,290,2.1,280.37,275.93,86,1006,277.97
ObjectId(571db022d9125d036e63d728),"{""lon"":-67.01,""lat"":18.45}","[{""id"":500,""main"":""Rain"",""description"":""light rain"",""icon"":""10n""}]",cmc stations,"{""all"":88}","{""message"":0.0032,""country"":""PR"",""sunrise"":1461578636,""sunset"":1461624481}",4566156,Mantilla,200,"{""3h"":0.295}",,2014,340.502,2.66,298.4,298.4,100,1023.26,298.4
ObjectId(571db022d9125d036e63d729),"{""lon"":21.01,""lat"":52.23}","[{""id"":800,""main"":""Clear"",""description"":""clear sky"",""icon"":""01d""}]",cmc stations,"{""all"":0}","{""type"":1,""id"":5374,""message"":0.0134,""country"":""PL"",""sunrise"":1461554186,""sunset"":1461606740}",756135,Warsaw,200,,,2014,290,2.1,280.37,275.93,86,1006,277.97
ObjectId(571db023d9125d036e63d72a),"{""lon"":-66.59,""lat"":18.22}","[{""id"":801,""main"":""Clouds"",""description"":""few clouds"",""icon"":""02n""}]",cmc stations,"{""all"":20}","{""type"":1,""id"":4066,""message"":0.0031,""country"":""PR"",""sunrise"":1461578550,""sunset"":1461624365}",4565679,Jayuya,200,,,2014,95.0018,1.11,300.15,300.15,83,1012,300.15
ObjectId(571db023d9125d036e63d72b),"{""lon"":21.01,""lat"":52.23}","[{""id"":800,""main"":""Clear"",""description"":""clear sky"",""icon"":""01d""}]",cmc stations,"{""all"":0}","{""type"":1,""id"":5374,""message"":0.0134,""country"":""PL"",""sunrise"":1461554186,""sunset"":1461606740}",756135,Warsaw,200,,,2014,290,2.1,280.37,275.93,86,1006,277.97
ObjectId(571db023d9125d036e63d72c),"{""lon"":21.01,""lat"":52.23}","[{""id"":800,""main"":""Clear"",""description"":""clear sky"",""icon"":""01d""}]",cmc stations,"{""all"":0}","{""type"":1,""id"":5374,""message"":0.0134,""country"":""PL"",""sunrise"":1461554186,""sunset"":1461606740}",756135,Warsaw,200,,,2014,290,2.1,280.37,275.93,86,1006,277.97
ObjectId(571db024d9125d036e63d72d),"{""lon"":-67.04,""lat"":18.01}","[{""id"":801,""main"":""Clouds"",""description"":""few clouds"",""icon"":""02n""}]",cmc stations,"{""all"":20}","{""type"":3,""id"":4066,""message"":0.0026,""country"":""PR"",""sunrise"":1461578672,""sunset"":1461624459}",4565900,Lajas Municipio,200,"{""3h"":0.055}",,2014,53.0018,0.66,300.15,300.15,83,1012,300.15
ObjectId(571db024d9125d036e63d72e),"{""lon"":21.01,""lat"":52.23}","[{""id"":800,""main"":""Clear"",""description"":""clear sky"",""icon"":""01d""}]",cmc stations,"{""all"":0}","{""type"":1,""id"":5374,""message"":0.0134,""country"":""PL"",""sunrise"":1461554186,""sunset"":1461606740}",756135,Warsaw,200,,,2014,290,2.1,280.37,275.93,86,1006,277.97
ObjectId(571db024d9125d036e63d72f),"{""lon"":-66.87,""lat"":18.27}","[{""id"":801,""main"":""Clouds"",""description"":""few clouds"",""icon"":""02n""}]",cmc stations,"{""all"":20}","{""type"":3,""id"":4066,""message"":0.0027,""country"":""PR"",""sunrise"":1461578614,""sunset"":1461624436}",4565910,Lares Municipio,200,"{""3h"":0.01}",,2014,95.0018,1.11,300.15,300.15,83,1012,300.15
ObjectId(571db025d9125d036e63d730),"{""lon"":24.99,""lat"":60.24}","[{""id"":520,""main"":""Rain"",""description"":""light intensity shower rain"",""icon"":""09d""}]",cmc stations,"{""all"":75}","{""type"":1,""id"":5018,""message"":0.0122,""country"":""FI"",""sunrise"":1461551521,""sunset"":1461607530}",640758,Pukinm神ki,200,,,2014,190,8.2,276.48,275.93,100,999,276.09
ObjectId(571db025d9125d036e63d731),"{""lon"":21.01,""lat"":52.23}","[{""id"":800,""main"":""Clear"",""description"":""clear sky"",""icon"":""01d""}]",cmc stations,"{""all"":0}","{""type"":1,""id"":5374,""message"":0.0134,""country"":""PL"",""sunrise"":1461554186,""sunset"":1461606740}",756135,Warsaw,200,,,2014,290,2.1,280.37,275.93,86,1006,277.97
ObjectId(571db025d9125d036e63d732),"{""lon"":21.01,""lat"":52.23}","[{""id"":800,""main"":""Clear"",""description"":""clear sky"",""icon"":""01d""}]",cmc stations,"{""all"":0}","{""type"":1,""id"":5374,""message"":0.0134,""country"":""PL"",""sunrise"":1461554186,""sunset"":1461606740}",756135,Warsaw,200,,,2014,290,2.1,280.37,275.93,86,1006,277.97
ObjectId(571db026d9125d036e63d733),"{""lon"":21.01,""lat"":52.23}","[{""id"":800,""main"":""Clear"",""description"":""clear sky"",""icon"":""01d""}]",cmc stations,"{""all"":0}","{""type"":1,""id"":5374,""message"":0.0134,""country"":""PL"",""sunrise"":1461554186,""sunset"":1461606740}",756135,Warsaw,200,,,2014,290,2.1,280.37,275.93,86,1006,277.97
ObjectId(571db026d9125d036e63d734),"{""lon"":-66.49,""lat"":18.42}","[{""id"":802,""main"":""Clouds"",""description"":""scattered clouds"",""icon"":""03n""}]",cmc stations,"{""all"":40}","{""type"":3,""id"":4068,""message"":0.0094,""country"":""PR"",""sunrise"":1461578513,""sunset"":1461624354}",4566092,Luchetti,200,"{""3h"":0.09}",,2014,140,1.5,300.15,300.15,78,1012,300.15
ObjectId(571db026d9125d036e63d735),"{""lon"":21.01,""lat"":52.23}","[{""id"":800,""main"":""Clear"",""description"":""clear sky"",""icon"":""01d""}]",cmc stations,"{""all"":0}","{""type"":1,""id"":5374,""message"":0.0134,""country"":""PL"",""sunrise"":1461554186,""sunset"":1461606740}",756135,Warsaw,200,,,2014,290,2.1,280.37,275.93,86,1006,277.97
ObjectId(571db027d9125d036e63d736),"{""lon"":-67.08,""lat"":18.39}","[{""id"":500,""main"":""Rain"",""description"":""light rain"",""icon"":""10n""}]",cmc stations,"{""all"":88}","{""message"":0.0029,""country"":""PR"",""sunrise"":1461578656,""sunset"":1461624494}",4566272,Moca Municipio,200,"{""3h"":0.295}",,2014,340.502,2.66,298.4,298.4,100,1023.26,298.4
ObjectId(571db027d9125d036e63d737),"{""lon"":-67.24,""lat"":18.34}","[{""id"":500,""main"":""Rain"",""description"":""light rain"",""icon"":""10n""}]",cmc stations,"{""all"":88}","{""message"":0.0131,""country"":""PR"",""sunrise"":1461578698,""sunset"":1461624529}",4567727,Rinc神n Municipio,200,"{""3h"":0.295}",,2014,340.502,2.66,298.4,298.4,100,1023.26,298.4
ObjectId(571db028d9125d036e63d738),"{""lon"":-66.92,""lat"":18.44}","[{""id"":804,""main"":""Clouds"",""description"":""overcast clouds"",""icon"":""04n""}]",cmc stations,"{""all"":92}","{""message"":0.0025,""country"":""PR"",""sunrise"":1461578615,""sunset"":1461624459}",4567734,Quebradillas Municipio,200,,,2014,66.5018,1.16,298.1,298.1,100,1018.32,298.1
ObjectId(571db028d9125d036e63d739),"{""lon"":21.01,""lat"":52.23}","[{""id"":800,""main"":""Clear"",""description"":""clear sky"",""icon"":""01d""}]",cmc stations,"{""all"":0}","{""type"":1,""id"":5374,""message"":0.0134,""country"":""PL"",""sunrise"":1461554186,""sunset"":1461606740}",756135,Warsaw,200,,,2014,290,2.1,280.37,275.93,86,1006,277.97
ObjectId(571db028d9125d036e63d73a),"{""lon"":24.99,""lat"":60.24}","[{""id"":520,""main"":""Rain"",""description"":""light intensity shower rain"",""icon"":""09d""}]",cmc stations,"{""all"":75}","{""type"":1,""id"":5018,""message"":0.0122,""country"":""FI"",""sunrise"":1461551521,""sunset"":1461607530}",640758,Pukinm神ki,200,,,2014,190,8.2,276.48,275.93,100,999,276.09
ObjectId(571db029d9125d036e63d73b),"{""lon"":21.01,""lat"":52.23}","[{""id"":800,""main"":""Clear"",""description"":""clear sky"",""icon"":""01d""}]",cmc stations,"{""all"":0}","{""type"":1,""id"":5374,""message"":0.0134,""country"":""PL"",""sunrise"":1461554186,""sunset"":1461606740}",756135,Warsaw,200,,,2014,290,2.1,280.37,275.93,86,1006,277.97
ObjectId(571db029d9125d036e63d73c),"{""lon"":-67.14,""lat"":18.2}","[{""id"":803,""main"":""Clouds"",""description"":""broken clouds"",""icon"":""04n""}]",cmc stations,"{""all"":76}","{""message"":0.0026,""country"":""PR"",""sunrise"":1461578683,""sunset"":1461624496}",4566385,Mayaguez,200,,,2014,53.0018,0.66,298.85,298.85,100,1019.21,298.85
ObjectId(571db029d9125d036e63d73d),"{""lon"":-67.04,""lat"":18.11}","[{""id"":801,""main"":""Clouds"",""description"":""few clouds"",""icon"":""02n""}]",cmc stations,"{""all"":20}","{""type"":3,""id"":4066,""message"":0.0048,""country"":""PR"",""sunrise"":1461578665,""sunset"":1461624466}",4568105,San Germ錐n Municipio,200,"{""3h"":0.055}",,2014,53.0018,0.66,300.15,300.15,83,1012,300.15
ObjectId(571db02ad9125d036e63d73e),"{""lon"":21.01,""lat"":52.23}","[{""id"":800,""main"":""Clear"",""description"":""clear sky"",""icon"":""01d""}]",cmc stations,"{""all"":0}","{""type"":1,""id"":5374,""message"":0.0134,""country"":""PL"",""sunrise"":1461554186,""sunset"":1461606740}",756135,Warsaw,200,,,2014,290,2.1,280.37,275.93,86,1006,277.97
ObjectId(571db02ad9125d036e63d73f),"{""lon"":-66.97,""lat"":18.33}","[{""id"":801,""main"":""Clouds"",""description"":""few clouds"",""icon"":""02n""}]",cmc stations,"{""all"":20}","{""type"":3,""id"":4066,""message"":0.0098,""country"":""PR"",""sunrise"":1461578634,""sunset"":1461624464}",4568177,San Sebasti錐n Municipio,200,"{""3h"":0.09}",,2014,66.5018,1.16,300.15,300.15,83,1012,300.15
ObjectId(571db02ad9125d036e63d740),"{""lon"":21.01,""lat"":52.23}","[{""id"":800,""main"":""Clear"",""description"":""clear sky"",""icon"":""01d""}]",cmc stations,"{""all"":0}","{""type"":1,""id"":5374,""message"":0.0134,""country"":""PL"",""sunrise"":1461554186,""sunset"":1461606740}",756135,Warsaw,200,,,2014,290,2.1,280.37,275.93,86,1006,277.97
ObjectId(571db02bd9125d036e63d741),"{""lon"":-66.42,""lat"":18.32}","[{""id"":802,""main"":""Clouds"",""description"":""scattered clouds"",""icon"":""03n""}]",cmc stations,"{""all"":40}","{""type"":3,""id"":4068,""message"":0.01,""country"":""PR"",""sunrise"":1461578503,""sunset"":1461624331}",4566334,Morovis Municipio,200,"{""3h"":0.09}",,2014,140,1.5,300.15,300.15,78,1012,300.15
ObjectId(571db02bd9125d036e63d742),"{""lon"":-66.6,""lat"":18.4}","[{""id"":801,""main"":""Clouds"",""description"":""few clouds"",""icon"":""02n""}]",cmc stations,"{""all"":20}","{""type"":3,""id"":4066,""message"":0.0026,""country"":""PR"",""sunrise"":1461578541,""sunset"":1461624380}",4565731,La Alianza,200,"{""3h"":0.09}",,2014,66.5018,1.16,300.15,300.15,83,1012,300.15
ObjectId(571db02bd9125d036e63d743),"{""lon"":21.01,""lat"":52.23}","[{""id"":800,""main"":""Clear"",""description"":""clear sky"",""icon"":""01d""}]",cmc stations,"{""all"":0}","{""type"":1,""id"":5374,""message"":0.0134,""country"":""PL"",""sunrise"":1461554186,""sunset"":1461606740}",756135,Warsaw,200,,,2014,290,2.1,280.37,275.93,86,1006,277.97
ObjectId(571db02cd9125d036e63d744),"{""lon"":24.99,""lat"":60.24}","[{""id"":520,""main"":""Rain"",""description"":""light intensity shower rain"",""icon"":""09d""}]",cmc stations,"{""all"":75}","{""type"":1,""id"":5018,""message"":0.0122,""country"":""FI"",""sunrise"":1461551521,""sunset"":1461607530}",640758,Pukinm神ki,200,,,2014,190,8.2,276.48,275.93,100,999,276.09
ObjectId(571db02cd9125d036e63d745),"{""lon"":21.01,""lat"":52.23}","[{""id"":800,""main"":""Clear"",""description"":""clear sky"",""icon"":""01d""}]",cmc stations,"{""all"":0}","{""type"":1,""id"":5374,""message"":0.0134,""country"":""PL"",""sunrise"":1461554186,""sunset"":1461606740}",756135,Warsaw,200,,,2014,290,2.1,280.37,275.93,86,1006,277.97
ObjectId(571db02dd9125d036e63d746),"{""lon"":-66.33,""lat"":18.41}","[{""id"":802,""main"":""Clouds"",""description"":""scattered clouds"",""icon"":""03n""}]",cmc stations,"{""all"":40}","{""type"":3,""id"":4068,""message"":0.0063,""country"":""PR"",""sunrise"":1461578475,""sunset"":1461624315}",4568528,Vega Alta,200,"{""3h"":0.09}",,2014,140,1.5,300.15,300.15,78,1012,300.15
ObjectId(571db02dd9125d036e63d747),"{""lon"":-66.4,""lat"":18.43}","[{""id"":802,""main"":""Clouds"",""description"":""scattered clouds"",""icon"":""03n""}]",cmc stations,"{""all"":40}","{""type"":3,""id"":4068,""message"":0.0113,""country"":""PR"",""sunrise"":1461578491,""sunset"":1461624333}",4568534,Vega Baja Municipio,200,"{""3h"":0.09}",,2014,140,1.5,300.15,300.15,78,1012,300.15
ObjectId(571db02dd9125d036e63d748),"{""lon"":21.01,""lat"":52.23}","[{""id"":800,""main"":""Clear"",""description"":""clear sky"",""icon"":""01d""}]",cmc stations,"{""all"":0}","{""type"":1,""id"":5374,""message"":0.0134,""country"":""PL"",""sunrise"":1461554186,""sunset"":1461606740}",756135,Warsaw,200,,,2014,290,2.1,280.37,275.93,86,1006,277.97
ObjectId(571db02ed9125d036e63d749),"{""lon"":21.01,""lat"":52.23}","[{""id"":800,""main"":""Clear"",""description"":""clear sky"",""icon"":""01d""}]",cmc stations,"{""all"":0}","{""type"":1,""id"":5374,""message"":0.0134,""country"":""PL"",""sunrise"":1461554186,""sunset"":1461606740}",756135,Warsaw,200,,,2014,290,2.1,280.37,275.93,86,1006,277.97
